efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
KGMXT02.0300,40361,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT02.0300,40361,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KPRXV04.0T91,40362,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40362,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KPRXV04.0T91,40363,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40363,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KPRXV04.0T91,40364,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40364,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KPRXV04.0T91,40365,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40365,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KPRXV04.0T91,40366,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40366,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KPRXV04.0T91,40367,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40367,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KPRXV04.0T91,40368,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40368,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KPRXV04.0T91,40369,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KPRXV04.0T91,40369,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KHYXV02.0CE3,40370,7,7,-1,1,L3SULEV30,California LEV-III SULEV30
KHYXV02.0CE3,40370,3,7,-1,1,T3B30,Federal Tier 3 Bin 30
KHYXV02.0CE5,40370,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KHYXV02.0CE5,40370,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KHYXV02.0CE3,40371,7,7,-1,1,L3SULEV30,California LEV-III SULEV30
KHYXV02.0CE3,40371,3,7,-1,1,T3B30,Federal Tier 3 Bin 30
KHYXV02.0CE5,40371,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KHYXV02.0CE5,40371,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KHYXV02.0CE5,40372,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KHYXV02.0CE5,40372,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFJXJ02.5HRV,40373,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFJXJ02.5HRV,40373,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KFJXJ03.6KTX,40374,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KFJXJ03.6KTX,40374,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KFMXT02.52NG,40375,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KFMXT02.52NG,40375,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFMXT02.52NG,40376,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KFMXT02.52NG,40376,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFMXT02.02MI,40377,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KFMXT02.02MI,40377,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFMXT02.02NP,40378,7,6,-1,-1,L3ULEV50,California LEV-III ULEV50
KFMXT02.02NP,40378,3,6,-1,-1,T3B50,Federal Tier 3 Bin 50
KFMXT02.02NT,40378,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KFMXT02.02NT,40378,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFMXT02.02NP,40379,7,6,-1,-1,L3ULEV50,California LEV-III ULEV50
KFMXT02.02NP,40379,3,6,-1,-1,T3B50,Federal Tier 3 Bin 50
KFMXT02.02NT,40379,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KFMXT02.02NT,40379,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFMXT02.02MI,40380,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KFMXT02.02MI,40380,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFJXJ02.5BUY,40381,3,6,-1,-1,T3B50,Federal Tier 3 Bin 50
KFJXJ02.5BUY,40381,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KFJXJ02.5HRV,40382,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KFJXJ02.5HRV,40382,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KFJXJ03.6KTX,40383,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KFJXJ03.6KTX,40383,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KHYXV00.0P31,40384,3,10,-1,2,T3B0,Federal Tier 3 Bin 0
KHYXV00.0P31,40384,7,10,-1,2,ZEV,California ZEV
JTSLV00.0L23,40385,7,10,-1,2,ZEV,California ZEV
JTSLV00.0L23,40385,3,10,-1,2,T3B0,Federal Tier 3 Bin 0
JTSLV00.0L23,40386,3,10,-1,2,T3B0,Federal Tier 3 Bin 0
JTSLV00.0L23,40386,7,10,-1,2,ZEV,California ZEV
KGMXT02.5200,40387,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT02.5200,40387,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT02.5200,40388,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT02.5200,40388,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT02.5200,40389,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT02.5200,40389,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT02.5200,40390,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT02.5200,40390,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT02.5200,40391,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT02.5200,40391,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT02.5200,40392,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT02.5200,40392,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KCRXT05.75P2,40393,3,3,-1,-1,T3B110,Federal Tier 3 Transitional Bin 110
KCRXT05.75P1,40394,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KCRXT05.75P1,40394,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KCRXT03.65PA,40395,3,3,-1,-1,T3B110,Federal Tier 3 Transitional Bin 110
KCRXT03.65PA,40395,7,3,-1,-1,T3B110,Federal Tier 3 Transitional Bin 110
KCRXT05.75P2,40396,3,3,-1,-1,T3B110,Federal Tier 3 Transitional Bin 110
KCRXT05.75P1,40397,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KCRXT05.75P1,40397,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KCRXT03.65PA,40398,3,3,-1,-1,T3B110,Federal Tier 3 Transitional Bin 110
KCRXT03.65PA,40398,7,3,-1,-1,T3B110,Federal Tier 3 Transitional Bin 110
KHNXV03.5NH3,40399,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KHNXV03.5NH3,40399,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KHNXV03.5PH3,40400,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KHNXV03.5PH3,40400,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KHYXV02.0MG5,40401,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KHYXV02.0MG5,40401,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KHNXV03.5NH3,40402,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KHNXV03.5NH3,40402,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KHNXV03.5PH3,40403,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KHNXV03.5PH3,40403,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KHYXV02.0MG5,40404,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KHYXV02.0MG5,40404,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KVVXJ02.0P30,40405,7,7,-1,2,L3SULEV30,California LEV-III SULEV30
KVVXJ02.0P30,40405,3,7,-1,2,T3B30,Federal Tier 3 Bin 30
KVVXJ02.0P30,40406,7,7,-1,1,L3SULEV30,California LEV-III SULEV30
KVVXJ02.0P30,40406,3,7,-1,1,T3B30,Federal Tier 3 Bin 30
KVVXJ02.0P30,40407,7,7,-1,1,L3SULEV30,California LEV-III SULEV30
KVVXJ02.0P30,40407,3,7,-1,1,T3B30,Federal Tier 3 Bin 30
KGMXV03.6165,40408,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40408,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV02.0031,40409,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV02.0031,40409,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV02.0031,40410,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV02.0031,40410,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV03.6165,40411,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40411,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV03.6165,40412,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40412,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV03.6165,40413,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40413,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV06.2089,40414,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KGMXV06.2089,40414,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KGMXV03.6165,40415,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40415,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV02.0031,40416,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV02.0031,40416,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV02.0031,40417,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV02.0031,40417,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV03.6165,40418,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40418,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KCRXJ01.45P0,40419,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KCRXJ01.45P0,40419,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KHNXV01.8EJ3,40420,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KHNXV01.8EJ3,40420,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KHNXV01.8EJ3,40421,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KHNXV01.8EJ3,40421,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KHNXV01.8EJ3,40422,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KHNXV01.8EJ3,40422,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KHNXV01.8EJ3,40423,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KHNXV01.8EJ3,40423,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT05.3386,40424,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT05.3386,40424,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT06.2375,40425,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KGMXT06.2375,40425,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXT05.3386,40426,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT05.3386,40426,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT05.3386,40427,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT05.3386,40427,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT06.2375,40428,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KGMXT06.2375,40428,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXT06.2375,40429,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KGMXT06.2375,40429,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXT05.3386,40430,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT05.3386,40430,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KHYXV02.0KE5,40431,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KHYXV02.0KE5,40431,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KHYXV02.0KE5,40432,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KHYXV02.0KE5,40432,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KNSXT05.6N9C,40433,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KNSXT05.6N9C,40433,7,3,-1,-1,U2,California LEV-II ULEV
KNSXT05.6N9B,40434,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KNSXT05.6N9B,40434,7,3,-1,-1,U2,California LEV-II ULEV
KVGAV08.0GLB,40435,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KVGAV08.0GLB,40435,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KBMXJ02.0B4X,40436,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40436,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXJ02.0B4X,40437,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40437,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXJ02.0B4X,40438,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40438,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXJ02.0B4X,40439,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40439,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXJ02.0B4X,40440,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40440,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXV03.0B2X,40441,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40441,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40442,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40442,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40443,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40443,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40444,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40444,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40445,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40445,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40446,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40446,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40447,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40447,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40448,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40448,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0B2X,40449,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B2X,40449,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40450,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40450,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40451,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40451,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40452,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40452,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40453,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40453,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40454,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40454,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40455,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40455,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXV06.2090,40456,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KGMXV06.2090,40456,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KGMXV06.2089,40457,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KGMXV06.2089,40457,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KGMXV03.6165,40458,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40458,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV03.6165,40459,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV03.6165,40459,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV02.0031,40460,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV02.0031,40460,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV02.0031,40461,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXV02.0031,40461,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXV06.2089,40462,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KGMXV06.2089,40462,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KGMXV06.2090,40463,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KGMXV06.2090,40463,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KVGAV02.0V3R,40464,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KVGAV02.0V3R,40464,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXV03.0S55,40465,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40465,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40466,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40466,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40467,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40467,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40468,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40468,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV03.0S55,40469,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0S55,40469,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXV01.5002,40470,7,6,-1,1,L3ULEV50,California LEV-III ULEV50
KGMXV01.5002,40470,3,6,-1,1,T3B50,Federal Tier 3 Bin 50
KGMXV01.5002,40471,7,6,-1,1,L3ULEV50,California LEV-III ULEV50
KGMXV01.5002,40471,3,6,-1,1,T3B50,Federal Tier 3 Bin 50
KJLXJ02.0STY,40472,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KJLXJ02.0STY,40472,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KJLXJ02.0STY,40473,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KJLXJ02.0STY,40473,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KRRGV06.6N74,40474,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KRRGV06.6N74,40474,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KVGAV02.0V3R,40475,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KVGAV02.0V3R,40475,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXJ02.0B4X,40476,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40476,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXJ03.0B5X,40477,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KBMXJ03.0B5X,40477,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KBMXJ03.0B5X,40478,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KBMXJ03.0B5X,40478,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KBMXJ04.4N63,40479,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXJ04.4N63,40479,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV04.4SM5,40480,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV04.4SM5,40480,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXV04.4SM5,40481,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV04.4SM5,40481,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXV01.5002,40482,7,6,-1,1,L3ULEV50,California LEV-III ULEV50
KGMXV01.5002,40482,3,6,-1,1,T3B50,Federal Tier 3 Bin 50
KJLXJ02.0STY,40483,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KJLXJ02.0STY,40483,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KJLXJ02.0STY,40484,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KJLXJ02.0STY,40484,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KKMXV02.0EG6,40485,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KKMXV02.0EG6,40485,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KKMXV02.0EG6,40486,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KKMXV02.0EG6,40486,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KKMXV03.3EJ6,40487,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KKMXV03.3EJ6,40487,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KKMXV03.3EJ6,40488,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KKMXV03.3EJ6,40488,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KKMXV02.0CE5,40489,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KKMXV02.0CE5,40489,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KKMXV02.0CE3,40490,7,7,-1,1,L3SULEV30,California LEV-III SULEV30
KKMXV02.0CE3,40490,3,7,-1,1,T3B30,Federal Tier 3 Bin 30
KKMXV02.0CE5,40490,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KKMXV02.0CE5,40490,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KKMXV02.0CE5,40491,7,5,-1,1,L3ULEV70,California LEV-III ULEV70
KKMXV02.0CE5,40491,3,5,-1,1,T3B70,Federal Tier 3 Bin 70
KMAXV03.0DFI,40492,7,1,-1,-1,L2,California LEV-II LEV
KMAXV03.0DFI,40492,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KRRGV06.6N74,40493,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KRRGV06.6N74,40493,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KVGAV02.0V3R,40494,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KVGAV02.0V3R,40494,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXJ02.0B4X,40495,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40495,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KBMXV03.0B58,40496,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KBMXV03.0B58,40496,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXJ03.0B5X,40497,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KBMXJ03.0B5X,40497,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KMAXV03.0DFI,40498,7,1,-1,-1,L2,California LEV-II LEV
KMAXV03.0DFI,40498,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KRRGV06.6N74,40499,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KRRGV06.6N74,40499,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KRRGV06.6N74,40500,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KRRGV06.6N74,40500,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXJ02.0B4X,40501,7,7,-1,-1,L3SULEV30,California LEV-III SULEV30
KBMXJ02.0B4X,40501,3,7,-1,-1,T3B30,Federal Tier 3 Bin 30
KGMXT02.8358,40502,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KGMXT02.8358,40502,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXT02.8358,40503,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KGMXT02.8358,40503,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KGMXT05.3386,40504,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT05.3386,40504,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KGMXT05.3386,40506,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KGMXT05.3386,40506,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KCRXT03.65PC,40508,3,3,-1,-1,T3B110,Federal Tier 3 Transitional Bin 110
KHNXV03.5PH3,40509,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KHNXV03.5PH3,40509,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KMTXT02.4G5Y,40510,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KMTXT02.4G5Y,40510,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KHNXV03.5PH3,40511,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KHNXV03.5PH3,40511,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KHNXV03.5PH3,40512,7,3,-1,-1,L3ULEV125,California LEV-III ULEV125
KHNXV03.5PH3,40512,3,3,-1,-1,T3B125,Federal Tier 3 Bin 125
KBMXJ03.0B5X,40513,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KBMXJ03.0B5X,40513,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KJLXJ02.0STY,40514,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KJLXJ02.0STY,40514,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KJLXJ02.0STY,40515,7,1,-1,-1,L3LEV160,California LEV-III LEV160
KJLXJ02.0STY,40515,3,1,-1,-1,T3B160,Federal Tier 3 Bin 160
KMTXT02.4G5Z,40516,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
KMTXT02.4G5Z,40516,3,5,-1,-1,T3B70,Federal Tier 3 Bin 70
KMTXT03.0G5P,40517,7,5,-1,-1,L3ULEV70,California LEV-III ULEV70
